date,BTC_open,BTC_high,BTC_low,BTC_close,BTC_volume,BTC_quote_asset_volume,BTC_number_of_trades,BTC_ taker_buy_base_asset_volume,BTC_taker_buy_quote_asset_volume,BTC_ohlc,BTC_returns,ETH_open,ETH_high,ETH_low,ETH_close,ETH_volume,ETH_quote_asset_volume,ETH_number_of_trades,ETH_ taker_buy_base_asset_volume,ETH_taker_buy_quote_asset_volume,ETH_ohlc,ETH_returns,BNB_open,BNB_high,BNB_low,BNB_close,BNB_volume,BNB_quote_asset_volume,BNB_number_of_trades,BNB_ taker_buy_base_asset_volume,BNB_taker_buy_quote_asset_volume,BNB_ohlc,BNB_returns,EOS_open,EOS_high,EOS_low,EOS_close,EOS_volume,EOS_quote_asset_volume,EOS_number_of_trades,EOS_ taker_buy_base_asset_volume,EOS_taker_buy_quote_asset_volume,EOS_ohlc,EOS_returns,XRP_open,XRP_high,XRP_low,XRP_close,XRP_volume,XRP_quote_asset_volume,XRP_number_of_trades,XRP_ taker_buy_base_asset_volume,XRP_taker_buy_quote_asset_volume,XRP_ohlc,XRP_returns,XTZ_open,XTZ_high,XTZ_low,XTZ_close,XTZ_volume,XTZ_quote_asset_volume,XTZ_number_of_trades,XTZ_ taker_buy_base_asset_volume,XTZ_taker_buy_quote_asset_volume,XTZ_ohlc,XTZ_returns,LINK_open,LINK_high,LINK_low,LINK_close,LINK_volume,LINK_quote_asset_volume,LINK_number_of_trades,LINK_ taker_buy_base_asset_volume,LINK_taker_buy_quote_asset_volume,LINK_ohlc,LINK_returns,Date,Mining Revenue,Hashrate_Price_Multiple,Bitcoin_Adjusted_Difficulty,longs_mean,shorts_mean,longs_max,shorts_max,longs_min,shorts_min,longs_close,shorts_close,longs_open,shorts_open,fundingRateClose,fundingRateDailyClose,fundingRateOpen,fundingRateDailyOpen,fundingRateMean,fundingRateDailyMean,snp_Open,snp_High,snp_Low,snp_Close,snp_Volume,snp_ohlc,snp_returns
2018-05-05,9714.0,10020.0,9682.0,9864.0,24990.018345,246807563.50646493,212076,13011.844293,128527642.99648473,9820.0,1.0154426759755775,785.8,832.66,781.56,819.5,128631.18764,104594301.6093639,121136,68646.32685,55817590.007575,804.88,1.042634130205219,14.3621,14.57,14.21,14.4468,1877245.04,27029269.399087,46437.0,912235.46,13144204.058205,14.397224999999999,1.005890462463968,,,,,,,,,,,,0.8898,0.935,0.888,0.9028,16816165.3,15282000.0777909,26476.0,8057022.91,7321986.1399994,0.9039,1.014496010787729,,,,,,,,,,,,,,,,,,,,,,,2018-05-05,16751009.25,27591395.3009,4022059196160.0,30916.254696236123,20836.645502531566,31574.0623009,21441.89468785,30007.94923416,20351.97735159,30296.0421856,21262.17585965,30091.69018349,20756.08511557,,,,,,,,,,,,,
2018-05-06,9863.99,9970.0,9417.03,9659.01,27690.351559,267359420.30359015,229309,13297.506959,128427770.52523223,9727.5075,0.9792183698296837,819.5,839.99,752.49,794.3,166871.16002,132187629.450689,154829,83663.13801,66427974.4234199,801.5699999999999,0.9692495424039048,14.444,14.9384,13.5495,14.012,2099311.5,30025181.617622,64857.0,1079242.37,15439918.757556,14.235975,0.9699033696043415,,,,,,,,,,,,0.9028,0.918,0.83774,0.86483,16002035.8,13997141.5638168,28713.0,7105353.54,6202720.6376838,0.8808425000000001,0.9579419583517944,,,,,,,,,,,,,,,,,,,,,,,2018-05-06,19738957.9733,32189961.1843,4022059196160.0,30857.925376889703,20558.250815669162,31813.18858971,20996.96599252,29812.09985314,20247.14239911,30091.15108913,20754.20706741,31181.28311708,20600.292688999998,,,,,,,,,,,,,
2018-05-07,9661.02,9689.67,9181.0,9365.0,33787.640012,316015961.44182944,230754,15818.0488,147985335.4458844,9474.1725,0.9695610626761956,794.3,799.14,701.0,752.49,284237.06328,210066185.2861295,232411,128638.27791,95026417.2870986,761.7325000000001,0.9473624575097571,13.9993,14.0764,12.915,13.71,1651401.64,22175899.267109,56189.0,833909.84,11199539.015664,13.675175,0.978447045389666,,,,,,,,,,,,0.86482,0.86886,0.8,0.8249,17303486.4,14192279.7292327,29174.0,7663873.06,6270763.1524248,0.8396450000000001,0.9538290762346356,,,,,,,,,,,,,,,,,,,,,,,2018-05-07,16501238.5101,27391457.6537,4022059196160.0,30519.003863642756,20309.82012853249,31190.66225636,20633.65658382,30105.13376116,20114.17157768,31179.19792821,20598.44853513,30671.39590121,20115.42072946,,,,,,,2669.36,2683.35,2664.7,2672.63,503479648.0,2672.51,1.0112495175534855
2018-05-08,9365.0,9475.7,9060.54,9187.56,25533.831889,236418155.6869351,189159,13086.547467,121220083.42296955,9272.2,0.9810528563801387,753.0,777.0,720.02,748.99,135106.19621,101156197.2573318,126971,65785.64028,49239934.894471,749.7525,0.9953487753990087,13.7191,13.9733,13.0001,13.4981,1439759.01,19482429.030432,42686.0,753159.86,10208693.324201,13.547649999999999,0.9845441283734501,,,,,,,,,,,,0.8249,0.84802,0.792,0.80667,12971303.18,10571844.1306248,23010.0,5941956.44,4847939.688014,0.8178975,0.9779003515577647,,,,,,,,,,,,,,,,,,,,,,,2018-05-08,17532514.44,29990647.0661,4022059196160.0,30037.9502652323,20304.042748240798,30981.40390411,20745.90418399,29097.440834200002,19912.78232016,30677.78948651,20116.3526773,29539.88693251,20744.73817661,,,,,,,2670.26,2676.34,2655.2,2671.92,572165056.0,2668.4300000000003,0.9984733452821505
2018-05-09,9178.0,9390.0,8965.0,9310.0,25673.524899,235736782.28825977,192337,13597.268159,124869560.73820229,9210.75,1.0133267156894759,748.99,760.74,710.26,751.75,112353.37758,82933836.454514,104593,56905.42297,42032849.917335,742.935,1.0036849624160535,13.5,14.8,13.02,14.6417,2600990.7,36481965.563171,58437.0,1398648.0,19669497.456546,13.990425,1.084723035093828,,,,,,,,,,,,0.80667,0.81894,0.7569,0.79481,13982375.89,11014807.2399319,26971.0,6959966.53,5481454.8884517,0.79433,0.9852975814149528,,,,,,,,,,,,,,,,,,,,,,,2018-05-09,16034706.9792,27791332.948000003,4022059196160.0,30162.22412392185,20700.227942052778,30714.5191098,20861.2910323,29535.66207874,20455.44406784,29539.53614723,20744.99599237,30577.44556485,20858.06475082,,,,,,,2678.12,2701.27,2674.14,2697.79,538958336.0,2687.83,1.0072701925851528
2018-05-10,9310.0,9395.12,8970.0,9002.2,25055.063718,231595002.59561664,221075,12548.13816,116002381.57104652,9169.330000000002,0.9669387755102041,752.4,769.88,720.0,722.52,102019.29933,76658823.4630308,99850,51561.01377,38797465.5744748,741.1999999999999,0.9611173927502494,14.6266,15.05,13.7323,13.7957,1653996.3,23814558.641313,49573.0,777326.86,11218450.759295,14.30115,0.9422198242007417,,,,,,,,,,,,0.79481,0.80572,0.74085,0.74558,10136895.73,7949198.409258,20175.0,4439818.93,3482182.6810076,0.77174,0.9380606685874612,,,,,,,,,,,,,,,,,,,,,,,2018-05-10,18644083.3333,31990023.5372,4022059196160.0,30785.08779003329,21036.518713706744,31613.84729977,21562.54520602,30185.88507044,20751.43622735,30576.55675102,20847.62325166,31428.47190184,21432.81024948,,,,,,,2705.02,2726.11,2704.54,2723.07,480040800.0,2714.6850000000004,1.0099913312969944
2018-05-11,9002.21,9016.8,8341.0,8400.0,48227.048061,418859806.4816156,365538,22767.458667,197915875.74598894,8690.002499999999,0.9331052409411033,722.52,737.23,663.0,676.96,216953.54991,150336847.8280685,192008,101003.74344,69952774.7120749,699.9275,0.936942921995239,13.7737,14.13,12.5211,12.9884,1567764.99,20738478.5111,62929.0,704901.86,9347919.227788,13.3533,0.9414817660575396,,,,,,,,,,,,0.7492,0.75602,0.64758,0.6761,31292480.04,21611338.0498561,50248.0,14712053.67,10103226.2877778,0.707225,0.9068108050108641,,,,,,,,,,,,,,,,,,,,,,,2018-05-11,17520355.4167,30790397.6546,4022059196160.0,31124.01250332577,20763.02181663191,32090.0978986,22266.00132845,30367.46779412,19412.9321762,31416.35810284,21416.42256473,31352.89382933,19567.61275041,,,,,,,2722.7,2732.86,2717.45,2727.72,501534720.0,2725.1825,1.0038669311540749
2018-05-12,8405.94,8646.88,8153.0,8465.94,40241.32081,337899865.8601307,310305,19545.974195,164142437.4195177,8417.94,1.0078500000000001,676.96,690.2,633.2,684.11,166801.07487,111101666.3239263,159177,78843.94356,52499825.0038048,671.1175000000001,1.0105619238950603,12.9603,13.27,12.1242,12.9319,1272138.32,16197273.119535,50172.0,632234.76,8064629.99891,12.8216,0.9956499645837825,,,,,,,,,,,,0.67376,0.71,0.62519,0.68522,18181151.11,12223888.8379142,33907.0,7997751.67,5381952.9203652,0.6735425,1.0134891288270966,,,,,,,,,,,,,,,,,,,,,,,2018-05-12,13452669.738,26161151.1691,4138123233250.0,31944.042025503448,18957.333693016775,32596.96563769,19585.56503459,31007.30322074,18348.41180467,31349.39654096,19568.598457099997,32366.76672208,18806.70609121,,,,,,,,,,,,,
2018-05-13,8475.44,8763.36,8298.0,8679.71,25632.869362,219455683.0803555,215590,12797.047912,109577063.5715992,8554.1275,1.025250592373676,684.56,742.0,666.31,729.08,136022.39207,96516164.9841859,116733,70003.23059,49661581.1995488,705.4875,1.0657350426101067,12.9319,13.5794,12.6186,13.1515,1879918.95,24594243.795183,48411.0,953178.51,12475978.463474,13.07035,1.0169812633874373,,,,,,,,,,,,0.68192,0.7501,0.66456,0.72999,17521261.77,12503150.5196937,29953.0,8303020.7,5916965.1230793,0.7066425000000001,1.0653366801903037,,,,,,,,,,,,,,,,,,,,,,,2018-05-13,17498965.0,33988897.1883,4143878474750.0,32545.61873283791,19749.996154418655,33277.88778754,20703.52495634,32156.49729919,18794.15377215,32366.41714471,18806.90942964,32328.80036412,20545.79765017,,,,,,,,,,,,,
2018-05-14,8679.71,8879.99,8277.0,8663.34,37389.666533,320583612.23009104,292731,18408.055641,157869523.76782727,8625.009999999998,0.9981139922877609,729.08,743.9,686.0,727.49,183466.9224,131397089.1149141,152787,89358.81076,64060315.6222562,721.6175000000001,0.9978191693641301,13.1624,13.2,12.2,12.8388,1543293.66,19732255.177098,47490.0,795853.32,10196545.096446,12.850299999999999,0.9762232444968255,,,,,,,,,,,,0.72999,0.7499,0.68585,0.72694,21771364.96,15661876.5437869,35859.0,9846287.51,7081706.547908,0.72317,0.9958218605734325,,,,,,,,,,,,,,,,,,,,,,,2018-05-14,16146155.5833,30487010.8113,4143878474750.0,31600.96123926552,20734.163827225766,32755.27539466,21754.09827719,30479.69831611,19912.21551011,32315.32064291,20524.33508349,30735.34781324,20882.09276848,,,,,,,2733.37,2742.1,2725.47,2730.13,505950720.0,2732.7675,1.0027832998340478
2018-05-15,8663.37,8859.99,8401.3,8462.0,28126.956136,242341031.06166917,360379,13977.497647,120464422.62431279,8596.665,0.9767595407775754,727.49,740.0,695.0,704.91,127191.21863,91869541.8424722,115906,65194.99165,47126392.0628973,716.8499999999999,0.9689617726704146,12.8448,13.33,12.4638,12.5389,1284872.56,16663163.294407,38727.0,650823.83,8455521.10737,12.794374999999999,0.9766411191077047,,,,,,,,,,,,0.72695,0.74892,0.6801,0.689,12951988.45,9315740.4729229,22403.0,6043057.82,4344307.1402962,0.7112425,0.9478086224447684,,,,,,,,,,,,,,,,,,,,,,,2018-05-15,14284515.2883,27191117.7506,4143878474750.0,30348.51021314992,20812.305287874846,30739.90823524,21189.03484124,30081.39747108,20289.80063342,30736.12011388,20883.3279662,30304.22913012,20366.92970945,,,,,,,2718.59,2718.59,2701.91,2711.45,549697088.0,2712.635,0.992632926145382
2018-05-16,8462.0,8488.0,8083.01,8330.0,31130.718908,257056552.43007562,300842,15627.101368,129113378.77513841,8340.7525,0.9844008508626803,704.91,712.84,673.52,706.29,118902.46895,82315246.5132033,121956,59502.98405,41222835.6042182,699.39,1.0019576967272417,12.5312,12.9199,11.88,12.2901,1075287.4,13060083.293062,38203.0,568410.78,6904568.587823,12.4053,0.980157749084848,,,,,,,,,,,,0.689,0.712,0.65756,0.70585,11182432.7,7602189.9923878,18836.0,5378728.97,3658187.3211456,0.6911025,1.024455732946299,,,,,,,,,,,,,,,,,,,,,,,2018-05-16,15533410.85,30075024.1787,4143878474750.0,30480.580757236683,20823.945195940552,30834.74258605,21122.87230337,30005.97738275,20309.76339047,30304.31098566,20366.63664888,30698.44531552,20879.57419521,,,,,,,2712.62,2727.76,2712.17,2722.46,488057152.0,2718.7525,1.0022551872994339
2018-05-17,8330.0,8464.0,7979.0,8041.46,25439.844799,209489039.34104192,310780,12489.264499,103022237.7732931,8203.615,0.9653613445378151,706.8,719.25,662.0,667.62,106723.38375,74320001.2537688,109610,51643.55118,35999130.5530208,688.9175,0.945249118633989,12.28,12.9496,12.1818,12.3777,1714166.53,21540904.479208,39386.0,809093.51,10177794.379068,12.447275000000001,1.007127688139234,,,,,,,,,,,,0.70942,0.712,0.6482,0.65849,10070061.14,6897498.1823117,17108.0,4900105.69,3364677.4611544,0.6820275,0.9329035914146065,,,,,,,,,,,,,,,,,,,,,,,2018-05-17,18670664.4117,36872803.6163,4143878474750.0,30114.793915137318,20694.965349879152,30915.87057309,20987.66777105,29282.27304736,20174.22299953,30697.14794938,20877.90881693,29285.755777900005,20210.6381555,,,,,,,2719.71,2731.96,2711.36,2720.13,459139072.0,2720.79,1.0007494245982302
2018-05-18,8038.82,8273.21,7911.9,8239.81,23476.158251,189870380.85778695,183913,12352.9627,99971085.72894707,8115.9349999999995,1.0246659188754281,667.62,694.9,656.0,692.6,106541.66307,72118376.5238014,114419,54699.90084,37057267.6212127,677.78,1.0374164944129896,12.3679,16.276,12.0001,15.1363,5632069.63,81466417.283873,118465.0,3122138.73,45073888.308657,13.945075000000001,1.222868545852622,,,,,,,,,,,,0.65849,0.68255,0.646,0.67766,10140675.13,6745876.6916484,17434.0,4897821.95,3264359.2222635,0.666175,1.0291120594086471,,,,,,,,,,,,,,,,,,,,,,,2018-05-18,13537217.6167,27191117.7506,4143878474750.0,29859.817918373446,20027.778767977517,31028.92571971,20448.2153259,29282.34087163,19771.48174765,29283.66936531,20203.33935595,30702.68481819,20389.87235725,,,,,,,2717.35,2719.5,2709.18,2712.97,574145216.0,2714.75,0.9977800565276997
2018-05-19,8238.01,8390.8,8095.73,8233.49,17193.424276,141878775.40909582,134185,8731.948551,72082928.16544355,8239.5075,0.9992329920228743,693.26,717.8,682.31,697.0,88828.85641,62026599.8097705,99860,45052.07989,31452211.2151965,697.5925,1.0063528732313023,15.0885,15.6666,13.95,14.33,3387951.86,50229062.774402,66228.0,1653135.27,24523749.624336,14.758775,0.9467307069759452,,,,,,,,,,,,0.67698,0.69139,0.6611,0.67339,6854397.75,4624460.5306185,11991.0,3406639.88,2298450.0819077,0.675715,0.9936989050556326,,,,,,,,,,,,,,,,,,,,,,,2018-05-19,15433623.015,30487010.8113,4143878474750.0,30872.135143665208,20312.453762834306,31506.88672189,20709.79328181,30389.05141853,19841.37736328,30702.21359819,20389.87235725,31506.88672189,20408.67538797,,,,,,,,,,,,,
2018-05-20,8233.49,8609.0,8163.9,8526.98,19957.057109,167440553.7493928,161265,10632.450955,89177519.97189689,8383.342499999999,1.0356458804225182,697.0,729.88,688.4,716.16,86004.7409,61227466.2924883,91685,43571.09472,31042626.1070053,707.86,1.0274892395982782,14.335,14.3995,13.682,14.1666,2411178.47,33610874.334164,43942.0,1357600.96,18936298.746505,14.145775,0.9885973482205165,,,,,,,,,,,,0.67483,0.70659,0.668,0.6994,8055673.92,5558451.0162887,15301.0,4443174.05,3067546.8924936,0.6872050000000001,1.038625462213576,,,,,,,,,,,,,,,,,,,,,,,2018-05-20,15829830.0417,31722970.709000003,4143878474750.0,32011.695039604976,20701.658219723795,32407.34978528,20900.57990368,31307.93194438,20397.23224706,31507.26272177,20408.66380266,31968.63779437,20624.33993311,,,,,,,,,,,,,
2018-05-21,8526.97,8595.31,8305.0,8381.24,21516.596486,181750674.82134953,184158,10738.686399,90716245.79029092,8452.13,0.982908368496232,716.16,720.46,688.0,696.7,96085.15451,67799023.5499843,89438,43697.4856,30857840.2883645,705.3299999999999,0.9728273011617516,14.1664,14.8005,13.7,14.6996,2546234.23,36338921.301102,51996.0,1420213.62,20278991.345489,14.341625,1.0376237064645009,,,,,,,,,,,,0.6994,0.705,0.66666,0.67612,7908213.57,5420030.2894863,15647.0,3350164.18,2296478.1730167,0.686795,0.9667143265656277,,,,,,,,,,,,,,,,,,,,,,,2018-05-21,15313332.0,29663037.5461,4143878474750.0,31811.156921263795,20484.86052080754,32019.15289032,20742.75026081,31623.07590084,20197.12804493,31967.95872227,20623.10650647,31665.068827799998,20586.35106165,,,,,,,2725.95,2739.19,2725.7,2733.01,475744480.0,2730.9624999999996,1.0059720047886545
2018-05-22,8386.89,8400.18,7935.11,7977.11,23710.902858,194335432.43754092,192154,11801.527076,96803604.56147255,8174.8225,0.9517815979497067,697.1,699.6,637.32,640.99,107059.5769,72112726.836348,110915,50607.50277,34122130.8763641,668.7525,0.9200373187885746,14.6728,14.85,13.6911,13.888,2361029.44,33956032.257857,55291.0,1381796.04,19901962.195004,14.275475,0.9447876132683882,,,,,,,,,,,,0.67612,0.67817,0.635,0.63782,7567010.71,4982003.424795,14642.0,3434610.57,2258972.1051671,0.6567775,0.9433532509022067,,,,,,,,,,,,,,,,,,,,,,,2018-05-22,16465039.572999999,32340950.6579,4143878474750.0,32089.073501145293,20345.22161674857,32578.49955243,20776.899435299998,31561.87666857,19911.333488099997,31655.67850551,20584.4693285,31925.49708115,20000.72953599,,,,,,,2738.34,2742.24,2721.88,2724.44,503267968.0,2731.7250000000004,1.0002792055914356
2018-05-23,7977.12,8031.9,7425.0,7501.95,42910.666774,331238049.6407461,306812,20890.889274,161412820.79758897,7733.9925,0.9404345684088599,640.86,669.0,560.0,577.19,257099.77096,155638543.7608657,203100,120864.87161,73183522.6347508,611.7625,0.900466465935506,13.8544,13.9299,12.235,12.4998,2215424.73,28603983.614628,79921.0,1117147.74,14414174.947346,13.129775,0.900043202764977,,,,,,,,,,,,0.63782,0.64488,0.5731,0.59198,20078062.21,12176385.086686,31407.0,9130039.89,5543765.1973045,0.6119450000000001,0.9281301934715122,,,,,,,,,,,,,,,,,,,,,,,2018-05-23,15129407.25,31104990.7602,4143878474750.0,32195.77429470946,19976.968297806045,33407.48146038,20505.13953423,31619.19629197,19231.94678322,31926.08301755,20000.20035201,33037.922043,19342.71543516,,,,,,,2713.98,2733.33,2709.54,2733.29,544285248.0,2722.535,0.9966358253484519
2018-05-24,7501.95,7730.73,7266.99,7575.01,37845.446595,284286378.50810045,253694,19012.981252,142901418.78045785,7518.67,1.0097388012450097,577.19,612.1,550.0,602.18,195854.62497,114324332.2609641,159755,97510.70429,56938498.134647,585.3675,1.0432959683986207,12.4997,13.1947,12.1,13.0288,1576180.03,20037253.753531,45522.0,851494.72,10836922.892245,12.7058,1.042320677130834,,,,,,,,,,,,0.59053,0.64,0.57617,0.62814,14214140.1,8700112.8757114,24696.0,6528856.78,3995619.0036634,0.60871,1.0610831447008346,,,,,,,,,,,,,,,,,,,,,,,2018-05-24,15300373.5,33370917.2394,4143878474750.0,32386.665679216596,19835.32963234575,33107.79069897,20384.91574097,31652.61427266,19117.94489743,33038.76394,19344.71543516,31653.28609142,20217.98465328,,,,,,,2730.94,2731.97,2707.38,2727.76,516422432.0,2724.5125,1.000726345115857
2018-05-25,7578.99,7649.55,7308.15,7457.0,26739.95664,199749585.9695036,239025,13830.870235,103360633.04654914,7498.422500000001,0.9844211426783595,602.08,617.46,568.7,585.55,118076.26273,70118224.9343135,115243,58137.51406,34559969.4027094,593.4475,0.9723836726560164,13.0255,13.3789,12.5627,13.0129,1316638.08,17063650.325735,33280.0,650945.13,8448578.063581,12.995000000000001,0.9987796266732163,,,,,,,,,,,,0.62966,0.63391,0.59336,0.60459,20060607.91,12208461.5322743,22182.0,11606885.16,7059761.6221055,0.61538,0.9625083580093609,,,,,,,,,,,,,,,,,,,,,,,2018-05-25,13524570.5833,30616246.3183,4219142059010.0,31394.596319664564,20255.54484734388,31816.45806296,20600.95291945,30923.65074004,20054.16802214,31668.49022386,20222.34907047,30965.76655602,20185.47675847,,,,,,,2723.6,2727.36,2714.99,2721.33,445367200.0,2721.82,0.9990117498084521
2018-05-26,7456.99,7620.0,7300.0,7333.96,19464.086071,145636226.4590289,212344,10377.955643,77725757.25385071,7427.737499999999,0.9835000670510929,585.56,607.62,578.32,586.0,77654.12532,46205282.6853549,76446,39888.62561,23724451.1905669,589.375,1.0007685082401163,13.0129,13.283,12.6411,12.7888,1215820.52,15801577.021713,20881.0,626289.42,8143506.507619,12.93145,0.9827786273620792,,,,,,,,,,,,0.60596,0.62618,0.59771,0.60852,25800066.42,15835491.8882858,20665.0,15979550.23,9814600.7783622,0.6095925,1.0065002729122214,,,,,,,,,,,,,,,,,,,,,,,2018-05-26,16379524.3333,37681533.9303,4306949573980.0,30822.04876147,20165.674599685837,30982.36694515,20291.84540622,30581.43712997,19938.98919722,30959.26152215,20177.80903217,30615.32726073,20290.28650217,,,,,,,,,,,,,
2018-05-27,7334.0,7400.0,7231.11,7338.99,18706.945515,136710618.49801704,198341,10258.276953,74990830.63101184,7326.025,1.0006858504818679,586.03,592.0,557.43,570.4,97097.26713,55737244.5191023,90855,49860.49139,28594913.180964,576.465,0.9733788395904437,12.7561,12.8,12.2856,12.6046,1071651.59,13519380.343815,20952.0,536149.99,6758495.363312,12.611575,0.9855967721756537,,,,,,,,,,,,0.60907,0.648,0.59705,0.60416,23735080.8,14343498.0709639,17852.0,14690368.57,8886803.0844117,0.6145700000000001,0.9928350752645765,,,,,,,,,,,,,,,,,,,,,,,2018-05-27,14869389.375,34684139.1858,4306949573980.0,30671.816820592427,21026.32456658526,30898.92851424,21495.91245574,30306.36272828,20276.59055209,30613.56517267,20288.15029217,30686.54584221,21084.38619548,,,,,,,,,,,,,
2018-05-28,7338.99,7437.0,7058.02,7099.0,27219.438963,196788994.2658081,233392,14409.48781,104233730.17813647,7233.2525000000005,0.9672993150283622,570.81,576.2,506.11,511.5,153197.83278,81950608.3901462,136137,72896.6593,38990869.402027,541.155,0.8967391304347826,12.596,12.75,11.611,11.9179,936828.03,11420576.011776,24655.0,428517.17,5232781.017077,12.218725,0.9455198895641274,12.49,12.65,11.28,11.4788,3494258.32,41697515.299887,33754.0,1872584.78,22360745.531915,11.9747,,0.60417,0.6091,0.5434,0.54689,29854808.11,17222339.8894059,26621.0,15977400.95,9226361.6386967,0.57589,0.9052072298728813,,,,,,,,,,,,,,,,,,,,,,,2018-05-28,15091754.9167,35112338.435,4306949573980.0,31366.789967490095,21092.184195529328,32000.425243,21756.1284318,30674.77930648,20289.87071484,30686.44851433,21084.67036812,31822.08146245,21176.36762935,,,,,,,,,,,,,
2018-05-29,7099.0,7540.0,7032.95,7461.29,39407.21183,288070643.9128678,237359,21855.93031,159656478.1426219,7283.31,1.0510339484434428,511.5,573.43,510.0,567.36,189082.83788,103113233.70003,128067,98238.0377,53465712.4035753,540.5725,1.109208211143695,11.892,12.7,11.6601,12.6073,1469580.43,18092196.277756,33316.0,855489.75,10540704.592861,12.21485,1.0578457614176995,11.4853,12.465,10.7,12.1112,6709192.34,78163973.766028,67086.0,3489407.08,40624840.885001,11.690375,1.0550928668501935,0.54689,0.60921,0.54303,0.59998,30948291.22,17917595.5436051,27166.0,17587477.66,10168521.2321253,0.5747774999999999,1.0970761944815228,,,,,,,,,,,,,,,,,,,,,,,2018-05-29,13947339.5,33399541.4382,4306949573980.0,31872.02823661052,20565.908161303094,32243.72664725,21177.05299005,31578.34653193,20126.38676878,31822.67746245,21175.65054654,31963.71981912,20188.37712873,,,,,,,2705.11,2710.67,2676.81,2689.86,638176512.0,2695.6125,0.9903713324172796
2018-05-30,7467.98,7569.0,7260.5,7375.96,32041.583623,237956894.04949042,242079,17205.948916,127816792.77222247,7418.36,0.9885636397995521,567.09,585.83,541.2,557.19,122132.2701,68698935.1823503,94311,62301.91063,35039310.0785943,562.8275000000001,0.9820748730964468,12.5947,12.7927,12.17,12.6199,1299596.87,16280445.891984,31918.0,765395.4,9592454.342194,12.544325,1.00099942097039,12.1113,12.82,11.6206,11.8968,6514864.18,78559433.806235,52521.0,3456858.76,41692086.361287,12.112175,0.9822973776339257,0.5997,0.626,0.58101,0.60149,31305613.07,18886579.3618361,25759.0,17746483.17,10710970.1122182,0.60205,1.0025167505583519,,,,,,,,,,,,,,,,,,,,,,,2018-05-30,12968995.585,29759847.8199,4306949573980.0,31560.451103308547,20005.07936350587,32028.66136489,20404.28693524,30874.54106236,19466.66611803,31965.384151599996,20186.41339033,30899.141683200003,20396.13588021,,,,,,,2702.43,2729.34,2702.43,2724.01,536948160.0,2714.5525000000002,1.0070262324425339
